car_unique_id,manufacturer,model,fuel_type,first_online_date,car_sold_on_date,buy_price,last_available_online_price,external_market_reference_price,is_sold,days_on_market,gross_margin_eur,gross_margin_pct,price_gap_vs_market_pct
1278090845,Jeep,Renegade,Diesel,2024-10-30,,9424.0,14188,15313.0,False,367,4764.0,0.5055178268251274,-0.0734669888330177
1278809244,Kia,pro_cee'd,Benzin,2024-09-19,2024-09-24,16132.0,21842,24099.0,True,5,5710.0,0.35395487230349615,-0.09365533839578406
1284543598,Peugeot,5008,Diesel,2024-12-27,,14246.0,19878,22182.0,False,309,5632.0,0.39533904253825636,-0.10386800108195834
1283663503,Ford,Mondeo,Diesel,2024-12-13,2024-12-16,10503.0,16087,16497.0,True,3,5584.0,0.5316576216319147,-0.024853003576407833
1282965254,Mercedes-Benz,C-Klasse,Benzin,2024-12-23,,21459.0,27732,27293.0,False,313,6273.0,0.29232489864392563,0.01608471036529513
1277687445,Ford,Mondeo,Benzin,2024-12-18,,9486.0,12863,12776.0,False,318,3377.0,0.35599831330381615,0.006809643080776456
1282508234,Fiat,Tipo,Benzin,2024-11-13,2024-12-09,10867.0,14591,14252.0,True,26,3724.0,0.34268887457439956,0.02378613527925905
1273845293,Volkswagen,Golf VII,Diesel,2024-12-04,2024-12-18,12442.0,14908,14633.0,True,14,2466.0,0.19819964635910625,0.018793138795872345
1279212603,Volkswagen,Touran,Benzin,2024-10-07,2024-10-26,21400.0,25720,25374.0,True,19,4320.0,0.20186915887850468,0.013636005359817136
1274025839,Ford,Focus,Benzin,2024-12-05,,15541.0,19225,18413.0,False,331,3684.0,0.23705038285824592,0.04409927768424483
1279716832,Kia,Stonic,Benzin,2024-12-13,,14628.0,18652,16962.0,False,323,4024.0,0.2750888706590101,0.09963447706638368
1281635603,Jeep,Renegade,Benzin,2024-10-30,,9474.0,12216,11959.0,False,367,2742.0,0.2894236858771374,0.021490091144744546
1280079635,Volkswagen,Golf VII,Benzin,2024-09-25,2024-11-26,13133.0,16210,15626.0,True,62,3077.0,0.2342952866824031,0.0373736080890823
1280490260,Mazda,CX-3,Benzin,2024-10-17,,14282.0,17633,16307.0,False,380,3351.0,0.2346310040610559,0.08131477279695837
1280797887,Opel,Mokka X,Benzin,2025-01-06,,7707.0,13485,14421.0,False,299,5778.0,0.749708057609965,-0.06490534636987726
1280950169,Opel,Crossland X,Benzin,2024-11-09,2024-11-12,9186.0,12859,13932.0,True,3,3673.0,0.39984759416503374,-0.07701693942004019
1279761170,Peugeot,108,Benzin,2024-09-17,2024-11-11,7616.0,9557,9217.0,True,55,1941.0,0.2548581932773109,0.03688835846804817
1282444588,Peugeot,3008,Diesel,2024-12-19,,20479.0,25846,25789.0,False,317,5367.0,0.2620733434249719,0.002210244677963473
1283020215,Audi,A1,Benzin,2024-11-29,,10890.0,16320,16267.0,False,337,5430.0,0.4986225895316804,0.0032581299563533535
1281883209,Volkswagen,T-Roc,Benzin,2024-11-06,,20425.0,23580,24921.0,False,360,3155.0,0.15446756425948593,-0.053810039725532686
1277472087,Skoda,Octavia,Benzin,2024-10-08,,10573.0,12537,14080.0,False,389,1964.0,0.18575617137993,-0.10958806818181818
1277250864,Ford,Transit,Diesel,2024-09-30,2024-10-02,23877.0,30582,29654.0,True,2,6705.0,0.2808141726347531,0.031294260470762794
1280726622,BMW,2er,Benzin,2024-10-17,,17392.0,20415,19998.0,False,380,3023.0,0.17381554737810487,0.020852085208520853
1282911451,Opel,Mokka X,Benzin,2024-11-22,,16260.0,21509,22251.0,False,344,5249.0,0.3228167281672817,-0.03334681587344389
1281745558,Audi,A1 citycarver,Benzin,2024-10-30,2024-12-27,16444.0,19905,20496.0,True,58,3461.0,0.21047190464607152,-0.02883489461358314
1213120269,Smart,forfour,Benzin,2024-10-30,2024-11-21,4240.0,11097,10316.0,True,22,6857.0,1.6172169811320756,0.07570763861962
1275789338,Audi,TT,Benzin,2024-09-24,2024-11-30,23166.0,24916,25553.0,True,67,1750.0,0.07554174220840887,-0.02492857981450319
1278237972,Ford,Focus,Benzin,2024-09-12,2024-11-25,16170.0,20390,22326.0,True,74,4220.0,0.26097711811997526,-0.08671504075965242
1280339691,Seat,Leon,Benzin,2024-12-14,,14232.0,19890,20661.0,False,322,5658.0,0.3975548060708263,-0.03731668360679541
1281072245,BMW,5er,Diesel,2024-10-17,,20813.0,27455,29177.0,False,380,6642.0,0.31912746840916734,-0.05901909037940844
1284917233,Skoda,Kamiq,Benzin,2024-12-19,,19093.0,26047,24978.0,False,317,6954.0,0.36421725239616615,0.04279766194250941
1278720653,Peugeot,508,Diesel,2024-09-16,2024-12-05,16767.0,22027,21636.0,True,80,5260.0,0.3137114570286873,0.018071732298021816
1270870853,Nissan,Qashqai,Benzin,2024-11-27,,11401.0,15758,16564.0,False,339,4357.0,0.3821594596965178,-0.04865974402318281
1262353191,BMW,1er,Benzin,2024-11-26,2024-12-23,22261.0,28642,29384.0,True,27,6381.0,0.2866448048155968,-0.02525183773482167
1272722155,Mercedes-Benz,C-Klasse,Diesel,2024-10-23,,26888.0,32197,31077.0,False,374,5309.0,0.1974486759892889,0.03603951475367635
1275281051,BMW,1er,Benzin,2024-10-16,2024-11-19,12120.0,16135,16876.0,True,34,4015.0,0.33127062706270627,-0.04390850912538516
1279658026,Ford,Kuga,Benzin,2024-09-27,2024-12-17,10617.0,13017,11733.0,True,81,2400.0,0.22605255721955356,0.10943492712861161
1280371155,Skoda,Kodiaq,Benzin,2024-11-06,,22757.0,28048,26354.0,False,360,5291.0,0.23249989014369205,0.06427866737497154
1282295412,Seat,Leon,Benzin,2024-11-14,,11211.0,14436,14291.0,False,352,3225.0,0.28766390152528765,0.010146245889021062
1279192495,Alfa Romeo,Giulia,Benzin,2024-12-06,,19176.0,23837,23522.0,False,330,4661.0,0.2430642469753859,0.013391718391293257
1280270557,Dacia,Sandero,Benzin,2024-10-15,2024-12-02,11374.0,16525,16455.0,True,48,5151.0,0.4528749780200457,0.00425402613187481
1278729359,Mercedes-Benz,Vito Tourer,Diesel,2024-09-20,2024-10-29,32033.0,38240,38707.0,True,39,6207.0,0.19376892579527363,-0.012065001162580411
1277423971,Kia,cee'd,Benzin,2024-10-02,2024-10-15,15951.0,18202,18159.0,True,13,2251.0,0.14111967901698952,0.0023679718046147914
1278636620,Mercedes-Benz,T-Klasse,Diesel,2024-09-17,,22117.0,25657,24800.0,False,410,3540.0,0.16005787403354885,0.03455645161290322
1278857015,Skoda,Kodiaq,Benzin,2024-11-04,,18377.0,25043,25670.0,False,362,6666.0,0.36273602873156663,-0.024425399298792366
1278172850,Skoda,Octavia,Diesel,2024-10-01,2024-10-08,5990.0,10691,11163.0,True,7,4701.0,0.7848080133555927,-0.04228254053569829
1275469894,Audi,A6,Diesel,2024-09-17,2024-12-16,26620.0,27452,27050.0,True,90,832.0,0.03125469571750564,0.014861367837338263
1281885954,Renault,Clio,Diesel,2024-12-11,2024-12-13,7653.0,13631,12417.0,True,2,5978.0,0.7811315823859925,0.09776918740436498
1279037418,Audi,A1,Benzin,2024-09-18,2024-10-07,13132.0,18921,18361.0,True,19,5789.0,0.4408315565031983,0.030499428135722456
1282110205,Audi,A5 Sportback,Benzin,2024-11-06,,30033.0,35300,34716.0,False,360,5267.0,0.17537375553557752,0.01682221454084572
1280738996,Volkswagen,Golf VII,Benzin,2024-10-15,,11057.0,15420,15043.0,False,382,4363.0,0.39459166139097407,0.025061490394203283
1282831870,Smart,forfour,Benzin,2024-12-06,,12030.0,16682,17892.0,False,330,4652.0,0.38669991687448046,-0.06762799016320144
1280166283,Audi,Q2,Benzin,2024-10-24,,14369.0,18682,17606.0,False,373,4313.0,0.30016006681049484,0.06111552879700102
1279376665,Renault,Clio,Benzin,2024-10-09,,6694.0,10247,10588.0,False,388,3553.0,0.530773827308037,-0.032206271250472235
1282999262,Fiat,500C,Benzin,2024-11-21,,7530.0,12318,11394.0,False,345,4788.0,0.6358565737051792,0.08109531332280147
1280532089,Seat,Leon,Benzin,2024-11-08,2025-01-08,9058.0,14548,15320.0,True,61,5490.0,0.6060940604990064,-0.05039164490861619
1284491695,Volkswagen,Golf VIII,Benzin,2024-12-18,,14414.0,18439,19581.0,False,318,4025.0,0.27924240321909255,-0.05832184260252286
1283951798,Hyundai,i10,Benzin,2025-01-07,,6460.0,8691,10541.0,False,298,2231.0,0.34535603715170277,-0.175505170287449
1284270391,Volkswagen,Golf VII Sportsvan,Benzin,2024-12-27,,13090.0,15325,15074.0,False,309,2235.0,0.17074102368220015,0.016651187475122727
1253636297,BMW,2er,Diesel,2024-09-26,2025-01-07,24718.0,26618,24822.0,True,103,1900.0,0.07686706044178332,0.0723551688018693
1273396017,Seat,Alhambra,Diesel,2024-10-01,2024-10-07,22520.0,26080,28438.0,True,6,3560.0,0.15808170515097691,-0.08291722343343413
1278480702,Volkswagen,Tiguan,Benzin,2024-09-16,2024-10-07,22911.0,28595,28560.0,True,21,5684.0,0.24809043690803545,0.0012254901960784314
1281158306,BMW,X1,Benzin,2024-11-28,,12940.0,18495,18029.0,False,338,5555.0,0.4292890262751159,0.025847246103499918
1276041837,Peugeot,5008,Diesel,2024-12-20,,20953.0,26004,26986.0,False,316,5051.0,0.24106333221972986,-0.036389238864596454
1279975181,Hyundai,i20,Benzin,2024-10-14,2024-11-04,7338.0,11124,9822.0,True,21,3786.0,0.5159443990188062,0.1325595601710446
1276689593,Mercedes-Benz,V-Klasse,Diesel,2024-10-11,2024-11-21,35408.0,41219,40332.0,True,41,5811.0,0.16411545413465883,0.021992462560745808
1282870157,Kia,pro_cee'd,Benzin,2024-12-23,2024-12-27,18778.0,26036,24850.0,True,4,7258.0,0.38651613590371714,0.04772635814889336
1281900595,Volkswagen,T-Cross,Benzin,2024-11-04,,16565.0,19267,20299.0,False,362,2702.0,0.16311500150920616,-0.0508399428543278
1280862624,Dacia,Sandero,Benzin,2024-11-14,2024-11-23,4580.0,10266,8636.0,True,9,5686.0,1.2414847161572053,0.1887447892542844
1281263916,Opel,Corsa,Benzin,2024-10-26,2024-11-04,11055.0,15315,14868.0,True,9,4260.0,0.3853459972862958,0.030064568200161422
1279108179,Opel,Astra,Diesel,2024-09-12,2024-09-16,5000.0,11388,9849.0,True,4,6388.0,1.2776,0.15625951873286628
1284267161,BMW,2er,Diesel,2024-12-16,,20735.0,28645,30865.0,False,320,7910.0,0.3814805883771401,-0.07192612992062207
1283685108,Smart,fortwo,Benzin,2024-12-05,2024-12-09,9436.0,11345,,True,4,1909.0,0.2023103009749894,
1280766519,Opel,Corsa,Benzin,2024-11-04,2025-01-03,8560.0,13128,12987.0,True,60,4568.0,0.5336448598130841,0.010857010857010857
1280969043,BMW,2er,Hybrid,2024-11-21,,12427.0,15107,16320.0,False,345,2680.0,0.21565945119497867,-0.07432598039215686
1275908795,Jeep,Compass,Diesel,2024-12-02,,15531.0,17964,17933.0,False,334,2433.0,0.15665443306934518,0.0017286566664807897
1278872896,Audi,Q2,Diesel,2024-09-17,2024-09-21,16263.0,23244,22627.0,True,4,6981.0,0.4292565947242206,0.02726830777389844
1279942105,Opel,Insignia Sports Tourer,Diesel,2024-10-07,,12032.0,17158,17927.0,False,390,5126.0,0.426030585106383,-0.042896190104311935
1280595929,BMW,5er,Diesel,2024-10-24,2024-12-11,20667.0,25353,25769.0,True,48,4686.0,0.22673827841486427,-0.016143428150102838
1279523459,Ford,Fiesta,Benzin,2024-10-02,2024-12-02,4491.0,10084,10004.0,True,61,5593.0,1.2453796481852595,0.007996801279488205
1280868388,BMW,3er,Diesel,2024-12-02,,,17318,17887.0,False,334,,,-0.03181081232179796
1280945134,Seat,Ateca,Benzin,2025-01-07,,17571.0,24032,25422.0,False,298,6461.0,0.3677081554834671,-0.054677051372826684
1281219988,Renault,Twingo,Benzin,2024-12-18,2024-12-19,7462.0,12330,13208.0,True,1,4868.0,0.6523720182256768,-0.06647486371895821
1279976733,Volvo,XC40,Benzin,2024-09-24,2024-11-20,22940.0,26526,26145.0,True,57,3586.0,0.15632083696599824,0.014572576018359151
1280498503,Smart,forfour,Benzin,2024-10-02,2024-12-12,12651.0,14154,14177.0,True,71,1503.0,0.11880483756224805,-0.001622346053466883
1281763596,Volkswagen,Touran,Benzin,2024-10-30,,19648.0,23880,25222.0,False,367,4232.0,0.21539087947882737,-0.05320751724684799
1283806578,Skoda,Karoq,Benzin,2024-12-06,,17022.0,21351,23039.0,False,330,4329.0,0.25431794148748676,-0.07326706888319806
1283857276,Peugeot,208,Benzin,2024-12-06,,14310.0,21130,20202.0,False,330,6820.0,0.47658979734451434,0.04593604593604594
1281501494,Hyundai,i30,Benzin,2024-11-26,,6652.0,9242,11007.0,False,340,2590.0,0.3893565844858689,-0.16035250295266648
1281552936,Peugeot,2008,Benzin,2024-10-26,2024-11-02,7390.0,11879,11894.0,True,7,4489.0,0.6074424898511502,-0.001261140070623844
1284419151,Opel,Astra,Diesel,2024-12-19,2024-12-23,14122.0,17958,19136.0,True,4,3836.0,0.27163291318510124,-0.061559364548494984
1275307657,Volkswagen,Passat,Diesel,2024-10-14,2025-01-08,16179.0,20435,22280.0,True,86,4256.0,0.26305704926138823,-0.08280969479353681
1282702781,BMW,X1,Benzin,2024-12-13,2024-12-27,20562.0,24819,24986.0,True,14,4257.0,0.20703238984534578,-0.006683742896021772
1282017004,Audi,A3 Limousine,Diesel,2024-11-25,,16515.0,21435,21533.0,False,341,4920.0,0.29791099000908267,-0.004551154042632239
1281455772,Nissan,Note,Benzin,2024-12-06,2025-01-07,8524.0,9715,9527.0,True,32,1191.0,0.13972313467855466,0.019733389314579616
1282258755,Ford,Fiesta,Benzin,2024-11-19,2025-01-02,4329.0,8313,9215.0,True,44,3984.0,0.9203049203049203,-0.09788388497015735
1277767761,Ford,EcoSport,Benzin,2024-10-02,2024-10-18,11208.0,16967,17058.0,True,16,5759.0,0.5138294075660242,-0.00533474029780748
1240854849,Hyundai,i10,Benzin,2024-12-04,,6438.0,10051,9412.0,False,332,3613.0,0.5611991301646474,0.06789205269868254
1279109924,Volkswagen,Touareg,Diesel,2024-10-24,,31415.0,35891,36100.0,False,373,4476.0,0.1424797071462677,-0.005789473684210527
1280318452,Volkswagen,Touran,Diesel,2024-10-15,2025-01-08,27245.0,30762,30165.0,True,85,3517.0,0.1290879060378051,0.01979114868224764
1280780238,Volkswagen,T6 Multivan,Diesel,2024-11-16,2024-11-16,20382.0,25888,25347.0,True,0,5506.0,0.2701403198900991,0.02134374876711248
1265487375,Opel,Astra,Benzin,2024-09-25,2024-12-18,13748.0,16573,16615.0,True,84,2825.0,0.20548443409950537,-0.002527836292506771
1283527881,Audi,Q3,Benzin,2024-12-06,,21130.0,25773,26489.0,False,330,4643.0,0.21973497397065783,-0.027030087961040433
1283895926,Nissan,Micra,Benzin,2024-12-17,,8754.0,14740,14439.0,False,319,5986.0,0.6838016906557003,0.020846318997160468
1284144163,Volkswagen,Passat,Diesel,2024-12-16,,11392.0,16319,15048.0,False,320,4927.0,0.43249648876404495,0.08446305156831473
1269502981,Toyota,Yaris,Hybrid,2024-11-08,2024-11-28,10514.0,14107,16452.0,True,20,3593.0,0.34173482975080843,-0.14253586190128859
1269592324,Volkswagen,Tiguan,Benzin,2024-10-28,2024-11-08,7505.0,12599,13618.0,True,11,5094.0,0.6787475016655563,-0.07482743427816126
1256809433,Mercedes-Benz,C-Klasse,Benzin,2024-10-25,2024-12-20,14979.0,18996,18471.0,True,56,4017.0,0.2681754456238734,0.028422933246711062
1278958575,Audi,A7,Diesel,2024-09-27,2025-01-06,28465.0,32631,31990.0,True,101,4166.0,0.14635517301949763,0.020037511722413255
1268853860,Mazda,CX-5,Benzin,2024-09-17,2024-12-02,21440.0,23136,24131.0,True,76,1696.0,0.0791044776119403,-0.041233268409929136
1283388879,Seat,Leon,Diesel,2024-11-22,,12173.0,17287,16148.0,False,344,5114.0,0.4201100796845478,0.07053505078028238
1281870735,Kia,Picanto,Benzin,2024-10-28,,13262.0,15277,14495.0,False,369,2015.0,0.15193786759161515,0.053949637806140045
1278652859,Volkswagen,Golf VII,Benzin,2024-09-13,2024-11-29,20389.0,24272,23003.0,True,77,3883.0,0.19044582863308646,0.05516671738468895
1283428098,Seat,Leon,Benzin,2024-12-14,,6427.0,8555,9497.0,False,322,2128.0,0.33110315854986777,-0.09918921764767821
1285215930,Hyundai,i20,Benzin,2025-01-08,,9835.0,15198,16283.0,False,297,5363.0,0.5452974072191153,-0.06663391266965547
1279575504,Mitsubishi,Space Star,Benzin,2024-10-25,,7969.0,10458,11014.0,False,372,2489.0,0.3123352992847283,-0.050481205738151444
1279616016,Renault,Megane,Diesel,2024-12-14,,6100.0,13039,12400.0,False,322,6939.0,1.1375409836065573,0.051532258064516126
1278619997,Mercedes-Benz,GLA-Klasse,Benzin,2024-09-12,2024-10-18,19306.0,22875,23494.0,True,36,3569.0,0.1848648088677095,-0.02634715246445901
1278890021,Opel,Astra,Benzin,2024-09-13,2024-09-25,14435.0,19827,18412.0,True,12,5392.0,0.37353654312435053,0.07685205300890724
1280325878,Jeep,Renegade,Benzin,2024-11-29,,12969.0,18346,19725.0,False,337,5377.0,0.41460405582542986,-0.06991128010139416
1280160101,Dacia,Sandero,Benzin,2024-10-14,2024-11-19,7913.0,13341,12838.0,True,36,5428.0,0.6859598129660053,0.03918055771927091
1280461068,Seat,Ibiza,Benzin,2024-10-15,2024-11-28,13811.0,18268,19919.0,True,44,4457.0,0.3227137788719137,-0.08288568703248154
1278062730,Ford,Fiesta,Benzin,2024-11-28,,5597.0,8990,7992.0,False,338,3393.0,0.6062176165803109,0.12487487487487488
1278258571,Volkswagen,Golf VII,Benzin,2024-10-01,2024-11-06,12809.0,18225,18378.0,True,36,5416.0,0.42282769927394803,-0.00832517140058766
1281230599,Volkswagen,Passat,Diesel,2024-10-15,2024-10-22,15223.0,20370,20459.0,True,7,5147.0,0.33810681206069765,-0.004350163742118383
1280192146,Citroen,C3,Benzin,2024-10-02,2024-10-23,6524.0,11053,10010.0,True,21,4529.0,0.694206008583691,0.1041958041958042
1279503861,Fiat,500X,Benzin,2024-09-27,,7169.0,11560,11388.0,False,400,4391.0,0.6124982563816432,0.01510361784334387
1279001709,Kia,Picanto,Benzin,2024-09-26,2024-12-05,8407.0,11476,12232.0,True,70,3069.0,0.3650529320804092,-0.0618051013734467
1278746410,BMW,2er,Benzin,2024-09-13,2024-09-16,14296.0,20381,20155.0,True,3,6085.0,0.4256435366536094,0.011213098486727859
1283120112,Ford,Tourneo Connect,Diesel,2024-11-21,,14963.0,17324,19127.0,False,345,2361.0,0.15778921339303614,-0.0942646520625294
1280394992,Smart,fortwo,Benzin,2024-10-17,,4189.0,7238,7522.0,False,380,3049.0,0.7278586774886607,-0.03775591597979261
1280783392,Mercedes-Benz,C-Klasse,Benzin,2024-10-16,,20894.0,24574,26308.0,False,381,3680.0,0.1761271178328707,-0.06591150980690284
1279349747,Volkswagen,Golf VII,Benzin,2024-09-17,2024-11-20,5467.0,9902,9752.0,True,64,4435.0,0.8112310224986281,0.015381460213289582
1284856697,Seat,Ibiza,Benzin,2024-12-23,,11612.0,13964,14055.0,False,313,2352.0,0.20254908715122288,-0.006474564212024191
1278658005,BMW,2er,Benzin,2024-11-27,,31893.0,38943,38525.0,False,339,7050.0,0.22105164142601824,0.010850097339390007
1283866921,Skoda,Octavia,Benzin,2024-12-06,,30939.0,37305,37864.0,False,330,6366.0,0.20575972074081256,-0.014763363617156139
1281081215,Mazda,CX-5,Diesel,2024-10-30,2024-12-07,13215.0,16246,17468.0,True,38,3031.0,0.22936057510404842,-0.06995649187084955
1276020494,Ssangyong,Tivoli,Diesel,2024-10-07,2024-10-10,4702.0,9045,9241.0,True,3,4343.0,0.9236495108464483,-0.021209825776431122
1281880761,BMW,X4,Diesel,2024-11-18,2024-11-19,37179.0,42755,43596.0,True,1,5576.0,0.14997713763145862,-0.019290760620240387
1276101215,Land Rover,Evoque,Diesel,2025-01-09,,16918.0,21430,21989.0,False,296,4512.0,0.2666981912755645,-0.025421801809995908
1278522200,Hyundai,i10,Benzin,2024-09-18,2024-10-01,6255.0,12201,12598.0,True,13,5946.0,0.950599520383693,-0.03151293856167646
1281975720,Renault,Twingo,Benzin,2024-10-28,,5976.0,10722,10161.0,False,369,4746.0,0.7941767068273092,0.05521110126956008
1282465392,Skoda,Fabia,Benzin,2024-11-26,2024-12-05,3085.0,8387,8515.0,True,9,5302.0,1.7186385737439223,-0.015032295948326483
1279261630,Opel,Insignia Grand Sport,Diesel,2024-12-20,2025-01-08,12469.0,17661,17237.0,True,19,5192.0,0.4163926537813778,0.024598247954980564
1278805647,BMW,2er,Benzin,2024-11-19,,18999.0,25322,24817.0,False,347,6323.0,0.3328069898415706,0.02034895434581134
1278903900,Volkswagen,T-Cross,Benzin,2024-09-16,2024-12-16,10367.0,14632,14466.0,True,91,4265.0,0.41140156265071864,0.011475183188165353
1281920176,Opel,Corsa,Benzin,2024-11-06,,5076.0,7864,8700.0,False,360,2788.0,0.5492513790386131,-0.09609195402298851
1280301474,Toyota,Aygo,Benzin,2024-10-11,,10429.0,12893,11962.0,False,386,2464.0,0.23626426311247484,0.0778297943487711
1278308524,Kia,Sportage,Benzin,2024-12-03,,12826.0,17876,19140.0,False,333,5050.0,0.39373148292530796,-0.06603970741901777
1270536908,Audi,A6,Diesel,2024-10-28,2024-11-05,15986.0,23163,22100.0,True,8,7177.0,0.44895533591892905,0.048099547511312214
1279463203,Hyundai,i30,Benzin,2024-12-12,2025-01-06,19219.0,25201,26759.0,True,25,5982.0,0.3112544877465009,-0.058223401472401806
1278792790,Smart,fortwo,Benzin,2024-09-20,2024-11-06,9570.0,12490,13106.0,True,47,2920.0,0.3051201671891327,-0.047001373416755685
1279803777,Mercedes-Benz,V-Klasse,Diesel,2024-10-02,,32736.0,39040,36965.0,False,395,6304.0,0.19257086999022482,0.05613418098201001
1279871184,Mercedes-Benz,GLA-Klasse,Benzin,2024-10-09,2024-11-09,18147.0,24325,24728.0,True,31,6178.0,0.34044194632721664,-0.016297314784859268
1282095423,Opel,Zafira Life,Diesel,2024-11-15,2024-12-07,35063.0,42233,40917.0,True,22,7170.0,0.20448906254456264,0.03216267077253953
1280853835,Ford,Tourneo,Benzin,2024-11-26,2024-12-13,9186.0,12837,13677.0,True,17,3651.0,0.39745264532984975,-0.06141697740732617
1281329633,Volkswagen,Touran,Diesel,2024-10-31,,19693.0,24169,22583.0,False,366,4476.0,0.22728888437515868,0.07022981889031572
1279810969,Smart,forfour,Benzin,2024-09-30,2024-10-30,9123.0,13127,12719.0,True,30,4004.0,0.4388907157733202,0.03207799355295227
1268555343,Volkswagen,Golf VIII,Benzin,2024-09-25,2024-12-11,24113.0,26069,28089.0,True,77,1956.0,0.0811180690913615,-0.07191427249101072
1280452676,Ford,Focus,Benzin,2024-10-04,2024-12-20,12131.0,15898,17784.0,True,77,3767.0,0.3105267496496579,-0.10605038236617184
1282261656,Suzuki,Ignis,Benzin,2024-11-08,,9629.0,12251,11584.0,False,358,2622.0,0.2723024197736006,0.05757941988950276
1280706697,Ford,Focus,Benzin,2024-10-10,,8959.0,11839,11957.0,False,387,2880.0,0.321464449157272,-0.009868696161244458
1281701162,Volkswagen,Tiguan,Benzin,2024-10-26,,13951.0,15969,15861.0,False,371,2018.0,0.14464912909468855,0.006809154529979195
1282223820,Dacia,Dokker,Diesel,2024-11-08,2024-11-11,10059.0,13266,14650.0,True,3,3207.0,0.31881896808827914,-0.09447098976109215
1283311695,Mercedes-Benz,GLC-Klasse,Benzin,2024-11-22,,23204.0,31727,32521.0,False,344,8523.0,0.3673073607998621,-0.024414993388887182
1283739885,Seat,Leon,Benzin,2024-12-20,,14110.0,17614,18063.0,False,316,3504.0,0.24833451452870306,-0.02485744339257045
1282380353,Audi,A4,Diesel,2024-11-19,,16784.0,21012,19259.0,False,347,4228.0,0.251906577693041,0.0910223791474116
1281915299,Citroen,Berlingo,Diesel,2024-11-19,2024-12-09,18936.0,22880,23159.0,True,20,3944.0,0.20828052386987747,-0.012047152295004101
1257997648,Volkswagen,Golf VII,Benzin,2024-11-18,2024-12-14,14551.0,17323,18766.0,True,26,2772.0,0.1905023709710673,-0.07689438345944793
1265658966,Audi,A6,Diesel,2024-12-20,,23596.0,32599,33543.0,False,316,9003.0,0.38154771995253434,-0.028142980651700802
1280030902,Ford,EcoSport,Benzin,2024-10-15,,8955.0,12072,12186.0,False,382,3117.0,0.34807370184254605,-0.009354997538158542
1282923116,Renault,Twingo,Benzin,2025-01-06,,7175.0,12083,10697.0,False,299,4908.0,0.6840418118466899,0.12956903804805087
1283158712,Opel,Insignia Sports Tourer,Diesel,2024-11-29,,15125.0,17754,19048.0,False,337,2629.0,0.17381818181818182,-0.06793364132717346
1267101705,Toyota,Yaris,Hybrid,2024-10-25,2024-12-11,8925.0,13455,11937.0,True,47,4530.0,0.507563025210084,0.12716763005780346
1276013107,Volkswagen,Tiguan,Benzin,2024-09-14,2024-09-25,23900.0,28839,29604.0,True,11,4939.0,0.20665271966527196,-0.02584110255370896
1280473461,Mercedes-Benz,C-Klasse,Diesel,2024-10-29,2024-12-23,18567.0,24751,23326.0,True,55,6184.0,0.33306403834760595,0.06109062848323759
1280664877,BMW,1er,Benzin,2024-12-16,,10348.0,14393,15654.0,False,320,4045.0,0.3908967916505605,-0.08055449086495464
1275019760,Volkswagen,Tiguan,Diesel,2024-10-26,2024-11-29,24661.0,27976,29385.0,True,34,3315.0,0.13442277279915657,-0.04794963416709205
1273476129,Volkswagen,Golf VII,Benzin,2024-09-13,2024-10-16,6345.0,11068,12776.0,True,33,4723.0,0.7443656422379826,-0.13368816530995617
1275117311,Peugeot,208,Benzin,2024-12-12,,5159.0,7446,9691.0,False,324,2287.0,0.4433029656910254,-0.23165823960375606
1267215745,Mercedes-Benz,GLA-Klasse,Benzin,2024-10-18,,20451.0,23461,25613.0,False,379,3010.0,0.1471810669404919,-0.08401983367821028
1273406659,Skoda,Fabia,Benzin,2024-12-13,2024-12-20,8596.0,13133,12972.0,True,7,4537.0,0.5278036295951606,0.012411347517730497
1282622426,Ford,Focus,Diesel,2024-12-17,,14882.0,18235,17570.0,False,319,3353.0,0.2253057384760113,0.037848605577689244
1275902684,BMW,4er,Benzin,2024-12-10,2024-12-16,17029.0,23966,23312.0,True,6,6937.0,0.40736390862646077,0.028054221002059024
1277529848,Skoda,Fabia,Benzin,2024-09-27,2024-10-31,7905.0,11176,12034.0,True,34,3271.0,0.41378874130297283,-0.0712979890310786
1283668911,Nissan,Micra,Benzin,2024-12-09,,8127.0,12101,11956.0,False,327,3974.0,0.48898732619662855,0.01212780194044831
1284835751,Mercedes-Benz,A-Klasse,Benzin,2025-01-03,,26633.0,31728,31500.0,False,302,5095.0,0.19130402132692526,0.007238095238095238
1279559611,Mitsubishi,Outlander,Hybrid,2024-10-07,2025-01-03,18169.0,20729,21453.0,True,88,2560.0,0.14089933403049149,-0.033748193725819234
1280128471,Jaguar,F-Pace,Benzin,2024-11-07,,23541.0,29298,28768.0,False,359,5757.0,0.24455205811138014,0.018423248053392658
1280086346,Renault,Clio,Benzin,2024-10-10,,9618.0,11913,12262.0,False,387,2295.0,0.23861509669369932,-0.028461914858913716
1278923278,Fiat,500C,Benzin,2024-09-28,2024-11-27,11177.0,13056,14123.0,True,60,1879.0,0.16811308937997674,-0.07555052042767117
1280015014,Peugeot,108,Benzin,2024-09-30,,5828.0,6695,7056.0,False,397,867.0,0.14876458476321208,-0.05116213151927437
1280408235,Kia,XCeed,Hybrid,2024-10-10,,18649.0,20617,20159.0,False,387,1968.0,0.10552844656549949,0.0227193809216727
